46 1 2 7 139
63 1 3 9 144
46 1 2 7 140
63 2 2 12 149
47 1 2 7 140
63 1 3 9 145
48 0 2 7 114
63 1 3 9 146
48 0 2 7 115
63 2 2 12 150
64 1 3 9 146
64 2 2 12 150
65 1 3 9 146
48 0 2 7 116
65 1 3 9 147
48 0 2 7 117
64 2 2 12 151
48 0 2 7 118
65 2 2 12 151
65 1 3 9 148
65 1 3 9 149
65 2 2 12 152
65 1 3 10 149
65 1 3 10 150
65 1 3 10 151
66 1 3 10 151
66 1 3 10 152
66 1 3 10 153
48 0 2 7 119
49 0 2 7 119
49 0 2 7 120
65 2 2 12 153
49 0 2 7 121
66 2 2 12 153
49 0 2 7 122
66 1 3 10 154
50 0 2 7 122
50 0 2 7 123
66 1 3 10 155
50 0 2 7 124
67 2 2 12 153
66 1 3 11 155
50 0 2 7 125
50 0 2 7 126
50 0 2 7 127
66 1 3 11 156
67 1 3 11 156
67 1 3 11 157
50 0 3 7 127
67 1 3 11 158
50 0 3 7 128
67 2 2 12 154
67 1 3 11 159
50 0 3 7 129
50 0 3 7 130
54 0 0 8 157
54 0 0 8 158
50 0 3 7 131
55 0 0 8 158
50 0 3 7 132
55 0 0 8 159
67 1 3 11 160
51 0 3 7 132
67 1 3 11 161
55 0 0 8 160
55 0 0 8 161
67 2 2 12 155
67 2 2 12 156
55 0 0 8 162
56 0 0 8 162
67 2 2 12 157
68 2 2 12 157
51 0 3 7 133
51 0 3 7 134
51 1 3 7 134
56 0 0 8 163
67 1 3 11 162
56 0 0 8 164
57 0 0 8 164
68 2 2 12 158
58 0 0 8 164
69 2 2 12 158
70 2 2 12 158
58 0 0 8 165
59 0 0 8 165
71 2 2 12 158
59 0 0 8 166
59 0 0 8 167
71 2 2 12 159
71 2 2 13 159
71 2 2 13 160
59 0 0 8 168
59 0 0 8 169
59 0 0 8 170
71 2 2 13 161
59 0 0 8 171
60 0 4 7 124
60 0 0 8 171
61 0 4 7 124
61 0 4 7 125
51 1 3 7 135
61 0 0 8 171
51 1 3 7 136
71 2 2 13 162
62 0 0 8 171
61 0 4 7 126
62 0 4 7 126
51 1 3 7 137
63 0 0 8 171
51 1 3 7 138
71 2 2 13 163
71 2 2 13 164
63 0 0 8 172
51 1 3 7 139
71 2 2 13 165
63 0 0 8 173
63 0 0 8 174
71 2 2 13 166
63 0 0 8 175
63 0 0 8 176
63 0 0 8 177
71 2 2 13 167
72 2 2 13 167
64 0 0 8 177
51 1 3 7 140
72 2 2 13 168
73 2 2 13 168
64 0 0 8 178
52 1 3 7 140
74 2 2 13 168
75 2 2 13 168
53 1 3 7 140
64 0 0 8 179
75 2 2 13 169
53 1 3 7 141
48 1 2 7 140
54 1 3 7 141
54 1 3 7 142
75 2 2 13 170
75 2 2 13 171
54 1 3 7 143
75 2 2 13 172
55 1 3 7 143
75 2 2 13 173
55 1 3 7 144
76 2 2 13 173
77 2 2 13 173
77 2 2 13 174
77 2 2 13 175
77 2 2 13 176
77 2 2 13 177
55 1 3 7 145
77 2 2 13 178
56 1 3 7 145
78 2 2 13 178
78 2 2 13 179
79 2 2 13 179
79 2 2 13 180
80 2 2 13 180
81 2 2 13 180
64 0 0 8 180
64 0 0 8 181
81 2 2 13 181
65 0 0 8 181
66 0 0 8 181
81 2 2 13 182
48 1 2 7 141
62 0 4 7 127
66 0 1 8 181
56 1 4 7 145
81 2 2 13 183
62 0 4 7 128
67 0 1 8 181
82 2 2 13 183
67 0 1 8 182
82 2 2 13 184
67 0 1 8 183
